Message Number;Time [ms];ID;DLC;Data Bytes;CANopen;Node;Index;Subindex;Interpretation
65;63714,100;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
66;64723,200;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
67;65732,200;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
68;66741,400;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
69;67750,300;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
70;68759,400;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
71;69768,400;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
72;70777,400;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
73;71786,500;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
74;72795,500;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
75;73804,600;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
76;74813,700;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
77;75822,700;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
78;76831,800;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
79;77840,800;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
80;78849,800;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
81;79858,900;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
82;80867,900;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
83;81876,900;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
84;82886,000;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
85;83895,000;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
86;84904,000;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
87;85913,000;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
88;86922,200;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
89;87931,200;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
90;88940,200;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
91;89949,300;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
92;90958,300;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
93;91967,300;0x0728;1;[0x7f];ERR_CTRL;40;-;-;Heartbeat: Preoperational
94;92495,900;0x0000;2;[0x81 0x00];NMT;-;-;-;NMT Reset all nodes
95;92540,900;0x070f;1;[0x00];ERR_CTRL;15;-;-;Heartbeat: Boot-Up
96;92541,900;0x060f;8;[0x40 0x00 0x10 0x00 0x00 0x00 0x00 0x00];SDO_R;15;0x1000;0;client: initiate upload request
97;92546,500;0x010a;8;[0xbb 0x9e 0xae 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
98;92581,500;0x058f;8;[0x43 0x00 0x10 0x00 0x46 0x02 0x00 0xf0];SDO_T;15;0x1000;0;server: upload response = [0x46 0x02 0x00 0xf0] = [F\x02\x00\xf0]
99;92582,600;0x060f;8;[0x40 0x00 0x10 0x00 0x00 0x00 0x00 0x00];SDO_R;15;0x1000;0;client: initiate upload request
100;92596,700;0x010a;8;[0xd3 0x62 0xaf 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
101;92629,500;0x058f;8;[0x43 0x00 0x10 0x00 0x46 0x02 0x00 0xf0];SDO_T;15;0x1000;0;server: upload response = [0x46 0x02 0x00 0xf0] = [F\x02\x00\xf0]
102;92630,500;0x060f;8;[0x40 0x0c 0x10 0x00 0x00 0x00 0x00 0x00];SDO_R;15;0x100c;0;client: initiate upload request
103;92647,000;0x010a;8;[0x82 0x27 0xb0 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
104;92669,500;0x058f;8;[0x80 0x0c 0x10 0x00 0x00 0x00 0x02 0x06];SDO_T;15;-;-;server: abort transfer request: "Object does not exist in the object dictionary." 
105;92670,500;0x060f;8;[0x2b 0x17 0x10 0x00 0x78 0x05 0x00 0x00];SDO_R;15;0x1017;0;client: download request = [0x78 0x05] = [x\x05]
106;92697,400;0x010a;8;[0x24 0xec 0xb0 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
107;92708,900;0x070f;1;[0x7f];ERR_CTRL;15;-;-;Heartbeat: Preoperational
108;92721,500;0x058f;8;[0x60 0x17 0x10 0x00 0x00 0x00 0x00 0x00];SDO_T;15;0x1017;0;server: initiate download response
109;92722,500;0x060f;8;[0x23 0x16 0x10 0x01 0x68 0x10 0x01 0x00];SDO_R;15;0x1016;1;client: download request = [0x68 0x10 0x01 0x00] = [h\x10\x01\x00]
110;92747,600;0x010a;8;[0x30 0xb0 0xb1 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
111;92769,500;0x058f;8;[0x60 0x16 0x10 0x01 0x00 0x00 0x00 0x00];SDO_T;15;0x1016;1;server: initiate download response
112;92782,900;0x060f;8;[0x40 0x40 0x30 0x01 0x00 0x00 0x00 0x00];SDO_R;15;0x3040;1;client: initiate upload request
113;92797,800;0x010a;8;[0x4d 0x74 0xb2 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
114;92829,500;0x058f;8;[0x4b 0x40 0x30 0x01 0x00 0x00 0x00 0x00];SDO_T;15;0x3040;1;server: upload response = [0x00 0x00] = [\x00\x00]
115;92830,600;0x060f;8;[0x40 0x40 0x30 0x02 0x00 0x00 0x00 0x00];SDO_R;15;0x3040;2;client: initiate upload request
116;92848,100;0x010a;8;[0xfd 0x38 0xb3 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
117;92869,500;0x058f;8;[0x4b 0x40 0x30 0x02 0x01 0x00 0x00 0x00];SDO_T;15;0x3040;2;server: upload response = [0x01 0x00] = [\x01\x00]
118;92870,600;0x060f;8;[0x40 0x13 0x20 0x00 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;0;client: initiate upload request
119;92898,500;0x010a;8;[0x09 0xfe 0xb3 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
120;92909,500;0x058f;8;[0x4f 0x13 0x20 0x00 0x19 0x00 0x00 0x00];SDO_T;15;0x2013;0;server: upload response = [0x19] = [\x19]
121;92910,600;0x060f;8;[0x2f 0x32 0x30 0x00 0x01 0x00 0x00 0x00];SDO_R;15;0x3032;0;client: download request = [0x01] = [\x01]
122;92948,700;0x010a;8;[0xf5 0xc1 0xb4 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
123;92949,700;0x058f;8;[0x60 0x32 0x30 0x00 0x00 0x00 0x00 0x00];SDO_T;15;0x3032;0;server: initiate download response
124;92950,700;0x060f;8;[0x40 0x00 0x10 0x00 0x00 0x00 0x00 0x00];SDO_R;15;0x1000;0;client: initiate upload request
125;92999,000;0x010a;8;[0x6a 0x86 0xb5 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
126;93001,500;0x058f;8;[0x43 0x00 0x10 0x00 0x46 0x02 0x00 0xf0];SDO_T;15;0x1000;0;server: upload response = [0x46 0x02 0x00 0xf0] = [F\x02\x00\xf0]
127;93002,500;0x060f;8;[0x40 0x11 0x20 0x00 0x00 0x00 0x00 0x00];SDO_R;15;0x2011;0;client: initiate upload request
128;93049,400;0x010a;8;[0x57 0x4b 0xb6 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
129;93050,300;0x058f;8;[0x4f 0x11 0x20 0x00 0x02 0x00 0x00 0x00];SDO_T;15;0x2011;0;server: upload response = [0x02] = [\x02]
130;93051,400;0x060f;8;[0x40 0x08 0x10 0x00 0x00 0x00 0x00 0x00];SDO_R;15;0x1008;0;client: initiate upload request
131;93100,000;0x010a;8;[0x0e 0x11 0xb7 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
132;93101,500;0x058f;8;[0x41 0x08 0x10 0x00 0x20 0x00 0x00 0x00];SDO_T;15;0x1008;0;server: initiate upload response length=32 bytes
133;93102,500;0x060f;8;[0x60 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (!T)
134;93149,400;0x058f;8;[0x00 0x62 0x65 0x74 0x61 0x2e 0x74 0x7a];SDO_T;15;-;-;server: upload segment response (!T) = [0x62 0x65 0x74 0x61 0x2e 0x74 0x7a] = [beta.tz]
135;93150,300;0x010a;8;[0x90 0xd5 0xb7 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
136;93151,400;0x060f;8;[0x70 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (T)
137;93200,600;0x010a;8;[0x01 0x9a 0xb8 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
138;93209,500;0x058f;8;[0x10 0x20 0x20 0x20 0x00 0x00 0x00 0x00];SDO_T;15;-;-;server: upload segment response (T) = [0x20 0x20 0x20 0x00 0x00 0x00 0x00] = [   \x00\x00\x00\x00]
139;93210,500;0x060f;8;[0x60 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (!T)
140;93249,500;0x058f;8;[0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_T;15;-;-;server: upload segment response (!T) = [0x00 0x00 0x00 0x00 0x00 0x00 0x00] = [\x00\x00\x00\x00\x00\x00\x00]
141;93250,600;0x060f;8;[0x70 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (T)
142;93251,500;0x010a;8;[0xa2 0x5e 0xb9 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
143;93289,500;0x058f;8;[0x10 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_T;15;-;-;server: upload segment response (T) = [0x00 0x00 0x00 0x00 0x00 0x00 0x00] = [\x00\x00\x00\x00\x00\x00\x00]
144;93290,500;0x060f;8;[0x60 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (!T)
145;93301,700;0x010a;8;[0xc2 0x24 0xba 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
146;93329,500;0x058f;8;[0x07 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_T;15;-;-;server: upload segment response (!T) = [0x00 0x00 0x00 0x00] = [\x00\x00\x00\x00] (last segment)
147;93330,600;0x060f;8;[0x40 0x18 0x10 0x01 0x00 0x00 0x00 0x00];SDO_R;15;0x1018;1;client: initiate upload request
148;93352,400;0x010a;8;[0x07 0xeb 0xba 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
149;93369,500;0x058f;8;[0x43 0x18 0x10 0x01 0x0c 0x01 0x00 0x00];SDO_T;15;0x1018;1;server: upload response = [0x0c 0x01 0x00 0x00] = [\x0c\x01\x00\x00]
150;93370,600;0x060f;8;[0x40 0x12 0x20 0x00 0x00 0x00 0x00 0x00];SDO_R;15;0x2012;0;client: initiate upload request
151;93402,700;0x010a;8;[0x23 0xaf 0xbb 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
152;93409,500;0x058f;8;[0x4f 0x12 0x20 0x00 0x04 0x00 0x00 0x00];SDO_T;15;0x2012;0;server: upload response = [0x04] = [\x04]
153;93410,600;0x060f;8;[0x40 0x12 0x20 0x01 0x00 0x00 0x00 0x00];SDO_R;15;0x2012;1;client: initiate upload request
154;93453,100;0x010a;8;[0x12 0x74 0xbc 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
155;93461,500;0x058f;8;[0x4f 0x12 0x20 0x01 0x1f 0x00 0x00 0x00];SDO_T;15;0x2012;1;server: upload response = [0x1f] = [\x1f]
156;93462,600;0x060f;8;[0x40 0x12 0x20 0x02 0x00 0x00 0x00 0x00];SDO_R;15;0x2012;2;client: initiate upload request
157;93496,300;0x0100;8;[0x05 0xf5 0x00 0x00 0x00 0x00 0x70 0x09];TIME;-;-;-;TIME ms:13573 (1984-01-01T00:00:13.573000)
158;93497,000;0x0701;1;[0x05];ERR_CTRL;1;-;-;Heartbeat: Operational
159;93503,700;0x010a;8;[0xe8 0x39 0xbd 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
160;93509,500;0x058f;8;[0x4f 0x12 0x20 0x02 0x92 0x00 0x00 0x00];SDO_T;15;0x2012;2;server: upload response = [0x92] = [\x92]
161;93510,500;0x060f;8;[0x40 0x12 0x20 0x03 0x00 0x00 0x00 0x00];SDO_R;15;0x2012;3;client: initiate upload request
162;93554,100;0x010a;8;[0x94 0xfe 0xbd 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
163;93561,500;0x058f;8;[0x4f 0x12 0x20 0x03 0x00 0x00 0x00 0x00];SDO_T;15;0x2012;3;server: upload response = [0x00] = [\x00]
164;93562,600;0x060f;8;[0x40 0x10 0x30 0x00 0x00 0x00 0x00 0x00];SDO_R;15;0x3010;0;client: initiate upload request
165;93604,600;0x010a;8;[0x00 0xc4 0xbe 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
166;93609,500;0x058f;8;[0x41 0x10 0x30 0x00 0x32 0x00 0x00 0x00];SDO_T;15;0x3010;0;server: initiate upload response length=50 bytes
167;93610,600;0x060f;8;[0x60 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (!T)
168;93655,200;0x010a;8;[0x9c 0x89 0xbf 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
169;93661,500;0x058f;8;[0x00 0x76 0x6e 0x63 0x3a 0x2f 0x2f 0x31];SDO_T;15;-;-;server: upload segment response (!T) = [0x76 0x6e 0x63 0x3a 0x2f 0x2f 0x31] = [vnc://1]
170;93662,500;0x060f;8;[0x70 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (T)
171;93705,500;0x010a;8;[0x4d 0x4e 0xc0 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
172;93709,400;0x058f;8;[0x10 0x2e 0x31 0x2e 0x31 0x2e 0x32 0x34];SDO_T;15;-;-;server: upload segment response (T) = [0x2e 0x31 0x2e 0x31 0x2e 0x32 0x34] = [.1.1.24]
173;93710,500;0x060f;8;[0x60 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (!T)
174;93756,000;0x010a;8;[0x97 0x13 0xc1 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
175;93761,500;0x058f;8;[0x00 0x32 0x3a 0x35 0x39 0x30 0x30 0x00];SDO_T;15;-;-;server: upload segment response (!T) = [0x32 0x3a 0x35 0x39 0x30 0x30 0x00] = [2:5900\x00]
176;93762,500;0x060f;8;[0x70 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (T)
177;93806,600;0x010a;8;[0x19 0xd9 0xc1 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
178;93809,600;0x058f;8;[0x10 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_T;15;-;-;server: upload segment response (T) = [0x00 0x00 0x00 0x00 0x00 0x00 0x00] = [\x00\x00\x00\x00\x00\x00\x00]
179;93810,600;0x060f;8;[0x60 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (!T)
180;93857,300;0x010a;8;[0xfe 0x9e 0xc2 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
181;93861,500;0x058f;8;[0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_T;15;-;-;server: upload segment response (!T) = [0x00 0x00 0x00 0x00 0x00 0x00 0x00] = [\x00\x00\x00\x00\x00\x00\x00]
182;93862,600;0x060f;8;[0x70 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (T)
183;93907,500;0x010a;8;[0x37 0x63 0xc3 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
184;93909,500;0x058f;8;[0x10 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_T;15;-;-;server: upload segment response (T) = [0x00 0x00 0x00 0x00 0x00 0x00 0x00] = [\x00\x00\x00\x00\x00\x00\x00]
185;93910,600;0x060f;8;[0x60 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (!T)
186;93957,800;0x010a;8;[0xd0 0x27 0xc4 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
187;93961,500;0x058f;8;[0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_T;15;-;-;server: upload segment response (!T) = [0x00 0x00 0x00 0x00 0x00 0x00 0x00] = [\x00\x00\x00\x00\x00\x00\x00]
188;93962,600;0x060f;8;[0x70 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (T)
189;94008,400;0x010a;8;[0x25 0xed 0xc4 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
190;94009,500;0x058f;8;[0x1d 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_T;15;-;-;server: upload segment response (T) = [0x00] = [\x00] (last segment)
191;94010,600;0x060f;8;[0x40 0x12 0x20 0x04 0x00 0x00 0x00 0x00];SDO_R;15;0x2012;4;client: initiate upload request
192;94059,100;0x010a;8;[0x6e 0xb3 0xc5 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
193;94061,500;0x058f;8;[0x4f 0x12 0x20 0x04 0x08 0x00 0x00 0x00];SDO_T;15;0x2012;4;server: upload response = [0x08] = [\x08]
194;94062,500;0x060f;8;[0x40 0x12 0x22 0x03 0x00 0x00 0x00 0x00];SDO_R;15;0x2212;3;client: initiate upload request
195;94109,300;0x010a;8;[0x93 0x77 0xc6 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
196;94110,200;0x058f;8;[0x4f 0x12 0x22 0x03 0x03 0x00 0x00 0x00];SDO_T;15;0x2212;3;server: upload response = [0x03] = [\x03]
197;94111,300;0x060f;8;[0x40 0x12 0x22 0x04 0x00 0x00 0x00 0x00];SDO_R;15;0x2212;4;client: initiate upload request
198;94120,900;0x070f;1;[0x7f];ERR_CTRL;15;-;-;Heartbeat: Preoperational
199;94160,000;0x010a;8;[0x86 0x3d 0xc7 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
200;94161,500;0x058f;8;[0x4f 0x12 0x22 0x04 0x00 0x00 0x00 0x00];SDO_T;15;0x2212;4;server: upload response = [0x00] = [\x00]
201;94162,600;0x060f;8;[0x40 0x10 0x20 0x00 0x00 0x00 0x00 0x00];SDO_R;15;0x2010;0;client: initiate upload request
202;94209,500;0x058f;8;[0x4f 0x10 0x20 0x00 0x04 0x00 0x00 0x00];SDO_T;15;0x2010;0;server: upload response = [0x04] = [\x04]
203;94210,600;0x060f;8;[0x40 0x13 0x20 0x01 0x00 0x00 0x00 0x00];SDO_R;15;0x2013;1;client: initiate upload request
204;94211,500;0x010a;8;[0x16 0x03 0xc8 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
205;94249,500;0x058f;8;[0x4f 0x13 0x20 0x01 0x03 0x00 0x00 0x00];SDO_T;15;0x2013;1;server: upload response = [0x03] = [\x03]
206;94250,600;0x060f;8;[0x40 0x0a 0x10 0x00 0x00 0x00 0x00 0x00];SDO_R;15;0x100a;0;client: initiate upload request
207;94261,100;0x010a;8;[0xc1 0xc8 0xc8 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
208;94289,500;0x058f;8;[0x41 0x0a 0x10 0x00 0x20 0x00 0x00 0x00];SDO_T;15;0x100a;0;server: initiate upload response length=32 bytes
209;94290,500;0x060f;8;[0x60 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (!T)
210;94310,800;0x010a;8;[0xef 0x8a 0xc9 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
211;94329,500;0x058f;8;[0x00 0x39 0x30 0x30 0x30 0x31 0x33 0x34];SDO_T;15;-;-;server: upload segment response (!T) = [0x39 0x30 0x30 0x30 0x31 0x33 0x34] = [9000134]
212;94330,500;0x060f;8;[0x70 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (T)
213;94361,400;0x010a;8;[0x3e 0x50 0xca 0x03 0x99 0x8c 0x00 0x00];NONE;-;-;-;
214;94369,500;0x058f;8;[0x10 0x38 0x36 0x36 0x31 0x20 0x31 0x2e];SDO_T;15;-;-;server: upload segment response (T) = [0x38 0x36 0x36 0x31 0x20 0x31 0x2e] = [8661 1.]
215;94370,500;0x060f;8;[0x60 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (!T)
216;94409,600;0x058f;8;[0x00 0x30 0x32 0x00 0x00 0x00 0x00 0x00];SDO_T;15;-;-;server: upload segment response (!T) = [0x30 0x32 0x00 0x00 0x00 0x00 0x00] = [02\x00\x00\x00\x00\x00]
217;94410,600;0x060f;8;[0x70 0x00 0x00 0x00 0x00 0x00 0x00 0x00];SDO_R;15;-;-;client: upload segment request (T)
